Province_State,Last_Update,Confirmed,Deaths,Recovered,Active,Case_Fatality_Ratio
South Dakota,2021-06-27,124496,2030,NA,NA,1.630574476288395
Tennessee,2021-06-27,866738,12550,NA,NA,1.4479577450163716
Texas,2021-06-27,2994213,52265,NA,NA,1.7455338013695083
Utah,2021-06-27,413668,2355,NA,NA,0.5692971174951894
Vermont,2021-06-27,24392,256,NA,NA,1.0495244342407346
Virginia,2021-06-27,680060,11402,NA,NA,1.676616769108608
Washington,2021-06-27,450404,5902,NA,NA,1.3103791262955036
West Virginia,2021-06-27,163804,2876,NA,NA,1.7557568801738663
Wisconsin,2021-06-27,677252,8099,NA,NA,1.1958621015515642
Wyoming,2021-06-27,61951,740,NA,NA,1.1944924214298398
Alabama,2020-06-28,35083,919,18866,15298,NA
Alaska,2020-06-28,870,14,521,316,NA
Arizona,2020-06-28,70124,1580,8659,59885,NA
Arkansas,2020-06-28,19310,259,12784,6267,NA
California,2020-06-28,217612,5901,NA,204685,NA
Colorado,2020-06-28,32022,1674,4430,25902,NA
Connecticut,2020-06-28,46206,4311,8053,33842,NA
Delaware,2020-06-28,11091,562,6665,3919,NA
District of Columbia,2020-06-28,10216,548,1194,8474,NA
Florida,2020-06-28,132545,3390,NA,129155,NA
Georgia,2020-06-28,74985,2776,NA,72209,NA
Hawaii,2020-06-28,872,18,705,149,NA
Idaho,2020-06-28,5322,91,3827,1404,NA
Illinois,2020-06-28,141077,6873,NA,134204,NA
Indiana,2020-06-28,44575,2541,33725,8234,NA
Iowa,2020-06-28,28073,704,17467,9902,NA
Kansas,2020-06-28,13617,268,779,12570,NA
Kentucky,2020-06-28,15167,554,3730,10883,NA
Louisiana,2020-06-28,54769,3190,39792,11787,NA
Maine,2020-06-28,3154,104,2566,484,NA
Maryland,2020-06-28,66450,3157,4935,58358,NA
Massachusetts,2020-06-28,108443,8040,NA,100403,NA
Michigan,2020-06-28,69679,6153,51099,12427,NA
Minnesota,2020-06-28,35033,1452,30401,3180,NA
Mississippi,2020-06-28,25531,1035,17242,7254,NA
Missouri,2020-06-28,20935,1014,NA,19568,NA
Montana,2020-06-28,852,22,604,226,NA
Nebraska,2020-06-28,18775,267,12698,5810,NA
Nevada,2020-06-28,16339,500,684,15155,NA
New Hampshire,2020-06-28,5717,367,4381,969,NA
New Jersey,2020-06-28,171741,14948,29967,125958,NA
New Mexico,2020-06-28,11619,491,5149,5979,NA
New York,2020-06-28,391923,31207,70010,290545,NA
North Carolina,2020-06-28,60812,1353,36921,22538,NA
North Dakota,2020-06-28,3458,78,3119,261,NA
Ohio,2020-06-28,49455,2558,NA,46651,NA
Oklahoma,2020-06-28,12646,384,9155,3107,NA
Oregon,2020-06-28,8094,202,2649,5243,NA
Pennsylvania,2020-06-28,89495,6612,65808,17035,NA
Rhode Island,2020-06-28,16661,965,1600,14134,NA
South Carolina,2020-06-28,31939,711,13456,17772,NA
South Dakota,2020-06-28,6626,91,5717,818,NA
Tennessee,2020-06-28,40172,584,26159,13429,NA
Texas,2020-06-28,146254,2510,78248,65258,NA
Utah,2020-06-28,20628,167,11658,8803,NA
Vermont,2020-06-28,1200,56,946,198,NA
Virginia,2020-06-28,61247,1724,7968,51555,NA
Washington,2020-06-28,31766,1288,NA,30094,NA
West Virginia,2020-06-28,2782,93,2042,647,NA
Wisconsin,2020-06-28,27286,777,21606,4903,NA
Wyoming,2020-06-28,1392,20,1054,318,NA
Alabama,2021-06-28,549934,11336,NA,NA,2.061338269683271
Alaska,2021-06-28,71035,374,NA,NA,0.5265010206236362
Arizona,2021-06-28,893147,17913,NA,NA,2.0066964560759306
Arkansas,2021-06-28,347254,5893,NA,NA,1.6970286879344805
California,2021-06-28,3815751,63492,NA,NA,1.6664871476152399
Colorado,2021-06-28,556775,6777,NA,NA,1.217188271743523
Connecticut,2021-06-28,349120,8275,NA,NA,2.370245187901008
Delaware,2021-06-28,109682,1694,NA,NA,1.5444649076420929
District of Columbia,2021-06-28,49305,1141,NA,NA,2.31416692019065
Florida,2021-06-28,2365464,37772,NA,NA,1.5968114501002764
Georgia,2021-06-28,1133291,21393,NA,NA,1.88768815776354
Hawaii,2021-06-28,37647,516,NA,NA,1.3706271416049087
Idaho,2021-06-28,194690,2145,NA,NA,1.1017515023884124
Illinois,2021-06-28,1390432,25632,NA,NA,1.8434558468159536
Indiana,2021-06-28,752699,13822,NA,NA,1.8363250117244745
Iowa,2021-06-28,373583,6133,NA,NA,1.6416699903368197
Kansas,2021-06-28,318352,5147,NA,NA,1.6167638337437804
Kentucky,2021-06-28,464388,7204,NA,NA,1.551289008329242
Louisiana,2021-06-28,479521,10723,NA,NA,2.2361898644689178
Maine,2021-06-28,68977,858,NA,NA,1.2438928918335097
Maryland,2021-06-28,462144,9737,NA,NA,2.1069190555324746
Massachusetts,2021-06-28,709769,17988,NA,NA,2.5343456814822853
Michigan,2021-06-28,999119,20959,NA,NA,2.097748116090276
Minnesota,2021-06-28,605137,7675,NA,NA,1.2683078377293076
Mississippi,2021-06-28,320837,7395,NA,NA,2.3049087231210863
Missouri,2021-06-28,623096,9676,NA,NA,1.552890726308627
Montana,2021-06-28,113529,1662,NA,NA,1.4639431334725048
Nebraska,2021-06-28,224226,2259,NA,NA,1.0074656819458938
Nevada,2021-06-28,331614,5667,NA,NA,1.7089145814109177
New Hampshire,2021-06-28,99403,1371,NA,NA,1.379234027142038
New Jersey,2021-06-28,1022830,26437,NA,NA,2.584691493210016
New Mexico,2021-06-28,205290,4335,NA,NA,2.111646938477276
New York,2021-06-28,2114123,53455,NA,NA,2.538357512784261
North Carolina,2021-06-28,1012343,13412,NA,NA,1.324847408437654
North Dakota,2021-06-28,110663,1559,NA,NA,1.40878161625837
Ohio,2021-06-28,1110700,20450,NA,NA,1.825965607274692
Oklahoma,2021-06-28,456910,7384,NA,NA,1.616073187279771
Oregon,2021-06-28,208137,2763,NA,NA,1.327491027544358
Pennsylvania,2021-06-28,1216133,27651,NA,NA,2.273682237057953
Rhode Island,2021-06-28,152514,2728,NA,NA,1.7886882515703475
South Carolina,2021-06-28,596144,9819,NA,NA,1.6470852679889425
South Dakota,2021-06-28,124496,2030,NA,NA,1.630574476288395
Tennessee,2021-06-28,866738,12550,NA,NA,1.4479577450163716
Texas,2021-06-28,2994389,52273,NA,NA,1.7456983711869098
Utah,2021-06-28,413950,2363,NA,NA,0.5708418891170431
Vermont,2021-06-28,24392,256,NA,NA,1.0495244342407346
Virginia,2021-06-28,679828,11396,NA,NA,1.6763063598439605
Washington,2021-06-28,450404,5902,NA,NA,1.3103791262955036
West Virginia,2021-06-28,163804,2876,NA,NA,1.7557568801738663
Wisconsin,2021-06-28,677252,8099,NA,NA,1.1958621015515642
Wyoming,2021-06-28,61951,740,NA,NA,1.1944924214298398
Alabama,2020-06-29,36503,919,18866,15656,NA
Alaska,2020-06-29,898,14,521,345,NA
Arizona,2020-06-29,73920,1594,8926,63400,NA
Arkansas,2020-06-29,19818,264,13270,6284,NA
California,2020-06-29,222630,5929,NA,209364,NA
Colorado,2020-06-29,32307,1676,4442,26172,NA
Connecticut,2020-06-29,46303,4316,8053,33934,NA
Delaware,2020-06-29,11226,564,6665,4054,NA
District of Columbia,2020-06-29,10248,550,1199,8499,NA
Florida,2020-06-29,141075,3419,NA,137656,NA
Georgia,2020-06-29,77210,2778,NA,74432,NA
Hawaii,2020-06-29,899,18,714,167,NA
Idaho,2020-06-29,5322,91,3898,1333,NA
Illinois,2020-06-29,141723,6888,NA,134835,NA
Indiana,2020-06-29,44930,2550,33935,8376,NA
Iowa,2020-06-29,28520,706,17620,10194,NA
Kansas,2020-06-29,13847,269,779,12799,NA
Kentucky,2020-06-29,15232,558,3730,10944,NA
Louisiana,2020-06-29,56236,3199,39792,13245,NA
Maine,2020-06-29,3191,104,2577,510,NA
Maryland,2020-06-29,66777,3168,4976,58633,NA
Massachusetts,2020-06-29,108667,8059,NA,100608,NA
Michigan,2020-06-29,69946,6157,51099,12690,NA
Minnesota,2020-06-29,35549,1460,30809,3280,NA
Mississippi,2020-06-29,25892,1039,17242,7611,NA
Missouri,2020-06-29,21034,1014,NA,19685,NA
Montana,2020-06-29,863,22,604,237,NA
Nebraska,2020-06-29,18899,267,13053,5579,NA
Nevada,2020-06-29,17160,500,684,15976,NA
New Hampshire,2020-06-29,5747,367,4401,979,NA
New Jersey,2020-06-29,172066,14975,30092,126115,NA
New Mexico,2020-06-29,11809,492,5251,6066,NA
New York,2020-06-29,392539,31236,70010,291132,NA
North Carolina,2020-06-29,62248,1352,36921,23975,NA
North Dakota,2020-06-29,3495,79,3139,277,NA
Ohio,2020-06-29,50309,2574,NA,47502,NA
Oklahoma,2020-06-29,12947,385,9397,3165,NA
Oregon,2020-06-29,8341,202,2649,5490,NA
Pennsylvania,2020-06-29,89916,6616,66686,16571,NA
Rhode Island,2020-06-29,16661,971,1600,14134,NA
South Carolina,2020-06-29,33320,716,13456,19148,NA
South Dakota,2020-06-29,6681,91,5752,838,NA
Tennessee,2020-06-29,40172,584,26159,13429,NA
Texas,2020-06-29,151045,2534,79974,67776,NA
Utah,2020-06-29,21100,167,11931,9002,NA
Vermont,2020-06-29,1202,56,946,200,NA
Virginia,2020-06-29,61736,1732,8005,51999,NA
Washington,2020-06-29,32267,1292,NA,30442,NA
West Virginia,2020-06-29,2832,93,2062,677,NA
Wisconsin,2020-06-29,27743,777,21953,5013,NA
Wyoming,2020-06-29,1417,20,1057,340,NA
Alabama,2021-06-29,550451,11338,NA,NA,2.0597655377136204
Alaska,2021-06-29,71181,374,NA,NA,0.5254211095657549
Arizona,2021-06-29,893560,17913,NA,NA,2.00467791754331
Arkansas,2021-06-29,348220,5897,NA,NA,1.6934696456263283
California,2021-06-29,3817372,63501,NA,NA,1.6660152586648616
Colorado,2021-06-29,557004,6776,NA,NA,1.2165083195093749
Connecticut,2021-06-29,349261,8276,NA,NA,2.3695746161180318
Delaware,2021-06-29,109700,1694,NA,NA,1.544211485870556
District of Columbia,2021-06-29,49333,1141,NA,NA,2.3128534652261163
Florida,2021-06-29,2365464,37772,NA,NA,1.5968114501002764
Georgia,2021-06-29,1133481,21393,NA,NA,1.8873717336241191
Hawaii,2021-06-29,37669,516,NA,NA,1.3698266479067671
Idaho,2021-06-29,194824,2145,NA,NA,1.1009937174064797
Illinois,2021-06-29,1391179,25652,NA,NA,1.8439036241921418
Indiana,2021-06-29,753260,13836,NA,NA,1.8368159732363327
Iowa,2021-06-29,373636,6133,NA,NA,1.6414371206200686
Kansas,2021-06-29,318689,5150,NA,NA,1.6159955316939083
Kentucky,2021-06-29,464686,7212,NA,NA,1.5520157697886314
Louisiana,2021-06-29,480463,10728,NA,NA,2.232846233737041
Maine,2021-06-29,68990,858,NA,NA,1.243658501232063
Maryland,2021-06-29,462181,9739,NA,NA,2.1071831165712136
Massachusetts,2021-06-29,709810,17990,NA,NA,2.5344810583113797
Michigan,2021-06-29,999471,20964,NA,NA,2.0975095825691787
Minnesota,2021-06-29,605218,7680,NA,NA,1.2689642409842403
Mississippi,2021-06-29,321138,7401,NA,NA,2.3046167068363133
Missouri,2021-06-29,623538,9676,NA,NA,1.5517899470441257
Montana,2021-06-29,113577,1662,NA,NA,1.4633244406878154
Nebraska,2021-06-29,224330,2259,NA,NA,1.0069986181072528
Nevada,2021-06-29,332529,5670,NA,NA,1.7051144411464865
New Hampshire,2021-06-29,99455,1371,NA,NA,1.378512895279272
New Jersey,2021-06-29,1022977,26438,NA,NA,2.5844178314859474
New Mexico,2021-06-29,205438,4336,NA,NA,2.110612447551086
New York,2021-06-29,2114434,53463,NA,NA,2.5383625121427293
North Carolina,2021-06-29,1013207,13420,NA,NA,1.3245072329741108
North Dakota,2021-06-29,110666,1559,NA,NA,1.408743426165218
Ohio,2021-06-29,1110847,20453,NA,NA,1.82572397458876
Oklahoma,2021-06-29,457490,7384,NA,NA,1.614024350259022
Oregon,2021-06-29,208222,2763,NA,NA,1.3269491216105886
Pennsylvania,2021-06-29,1216293,27657,NA,NA,2.2738764426005904
Rhode Island,2021-06-29,152567,2728,NA,NA,1.788066882091147
South Carolina,2021-06-29,596616,9814,NA,NA,1.644944151682154
South Dakota,2021-06-29,124515,2030,NA,NA,1.6303256635746697
Tennessee,2021-06-29,866883,12557,NA,NA,1.4485230417484252
Texas,2021-06-29,2995223,52279,NA,NA,1.7454126120158666
Utah,2021-06-29,414204,2365,NA,NA,0.5709746888006876
Vermont,2021-06-29,24402,256,NA,NA,1.049094336529793
Virginia,2021-06-29,679917,11402,NA,NA,1.6769693947937765
Washington,2021-06-29,450930,5911,NA,NA,1.3108464728450089
West Virginia,2021-06-29,163967,2878,NA,NA,1.7552312355534956
Wisconsin,2021-06-29,677396,8109,NA,NA,1.1970841280432716
Wyoming,2021-06-29,62099,740,NA,NA,1.1916455981577805
Alabama,2020-06-30,37589,929,18866,17380,NA
Alaska,2020-06-30,920,14,525,362,NA
Arizona,2020-06-30,74545,1598,9179,63768,NA
Arkansas,2020-06-30,20257,265,14066,5926,NA
California,2020-06-30,231578,5982,NA,217663,NA
Colorado,2020-06-30,32511,1681,4459,26354,NA
Connecticut,2020-06-30,46362,4320,8053,33989,NA
Delaware,2020-06-30,11376,565,6665,4204,NA
District of Columbia,2020-06-30,10292,551,1200,8541,NA
Florida,2020-06-30,146341,3447,NA,142894,NA
Georgia,2020-06-30,79417,2784,NA,76633,NA
Hawaii,2020-06-30,900,18,719,163,NA
Idaho,2020-06-30,5752,91,3898,1763,NA
Illinois,2020-06-30,142461,6902,NA,135559,NA
Indiana,2020-06-30,45228,2559,34348,8256,NA
Iowa,2020-06-30,28845,711,17851,10283,NA
Kansas,2020-06-30,14209,273,794,13142,NA
Kentucky,2020-06-30,15347,560,3939,10848,NA
Louisiana,2020-06-30,57081,3199,42225,11657,NA
Maine,2020-06-30,3219,105,2623,491,NA
Maryland,2020-06-30,67254,3175,4979,59100,NA
Massachusetts,2020-06-30,108768,8094,NA,100674,NA
Michigan,2020-06-30,70223,6161,51099,12963,NA
Minnesota,2020-06-30,35861,1470,31225,3166,NA
Mississippi,2020-06-30,26567,1059,19388,6120,NA
Missouri,2020-06-30,21206,1014,NA,19821,NA
Montana,2020-06-30,919,22,609,288,NA
Nebraska,2020-06-30,19042,269,13322,5451,NA
Nevada,2020-06-30,17894,504,689,16701,NA
New Hampshire,2020-06-30,5760,367,4435,958,NA
New Jersey,2020-06-30,172199,14992,30163,126117,NA
New Mexico,2020-06-30,11982,493,5264,6225,NA
New York,2020-06-30,393403,31242,70435,291565,NA
North Carolina,2020-06-30,63736,1357,45538,16841,NA
North Dakota,2020-06-30,3539,79,3163,297,NA
Ohio,2020-06-30,51046,2590,NA,48228,NA
Oklahoma,2020-06-30,13175,385,9587,3203,NA
Oregon,2020-06-30,8485,204,2700,5581,NA
Pennsylvania,2020-06-30,90536,6625,67070,16783,NA
Rhode Island,2020-06-30,16764,972,1627,14191,NA
South Carolina,2020-06-30,34644,720,13456,20468,NA
South Dakota,2020-06-30,6716,91,5818,807,NA
Tennessee,2020-06-30,42297,592,26962,14743,NA
Texas,2020-06-30,157434,2564,81335,72955,NA
Utah,2020-06-30,21664,168,12205,9291,NA
Vermont,2020-06-30,1208,56,949,203,NA
Virginia,2020-06-30,62189,1740,8023,52426,NA
Washington,2020-06-30,32831,1297,NA,30933,NA
West Virginia,2020-06-30,2870,93,2196,581,NA
Wisconsin,2020-06-30,28058,777,22217,5064,NA
Wyoming,2020-06-30,1450,20,1070,360,NA
Alabama,2021-06-30,550451,11338,NA,NA,2.0597655377136204
Alaska,2021-06-30,71187,374,NA,NA,0.5253768244201891
Arizona,2021-06-30,894106,17930,NA,NA,2.00535506975683
Arkansas,2021-06-30,348699,5905,NA,NA,1.69343760664642
California,2021-06-30,3818057,63507,NA,NA,1.6662114033380797
Colorado,2021-06-30,557347,6788,NA,NA,1.2179127186474494
Connecticut,2021-06-30,349301,8276,NA,NA,2.3693032656648563
Delaware,2021-06-30,109712,1694,NA,NA,1.5440425842205046
District of Columbia,2021-06-30,49347,1141,NA,NA,2.3121972966948348
Florida,2021-06-30,2365464,37772,NA,NA,1.5968114501002764
Georgia,2021-06-30,1133983,21412,NA,NA,1.8882117280417785
Hawaii,2021-06-30,37702,516,NA,NA,1.368627659010132
Idaho,2021-06-30,194901,2149,NA,NA,1.102611069209496
Illinois,2021-06-30,1391480,25656,NA,NA,1.8437922212320692
Indiana,2021-06-30,753528,13844,NA,NA,1.8372243632618828
Iowa,2021-06-30,373739,6134,NA,NA,1.6412523177939684
Kansas,2021-06-30,318690,5150,NA,NA,1.6159904609495122
Kentucky,2021-06-30,464893,7217,NA,NA,1.5524002297302821
Louisiana,2021-06-30,480876,10732,NA,NA,2.2317603706568847
Maine,2021-06-30,69022,858,NA,NA,1.243081915910869
Maryland,2021-06-30,462217,9740,NA,NA,2.1072353461685744
Massachusetts,2021-06-30,709873,17991,NA,NA,2.534396997772841
Michigan,2021-06-30,999711,20996,NA,NA,2.100206959811385
Minnesota,2021-06-30,605297,7680,NA,NA,1.2687986228248282
Mississippi,2021-06-30,321408,7412,NA,NA,2.306103146156909
Missouri,2021-06-30,624471,9717,NA,NA,1.5560370297419737
Montana,2021-06-30,113690,1665,NA,NA,1.4645087518691178
Nebraska,2021-06-30,224404,2261,NA,NA,1.0075577975437158
Nevada,2021-06-30,333154,5678,NA,NA,1.704316922504307
New Hampshire,2021-06-30,99481,1371,NA,NA,1.3781526120565737
New Jersey,2021-06-30,1023200,26444,NA,NA,2.5844409695074275
New Mexico,2021-06-30,205484,4338,NA,NA,2.1111132740262017
New York,2021-06-30,2114686,53467,NA,NA,2.5382491774192477
North Carolina,2021-06-30,1013481,13424,NA,NA,1.3245438246992296
North Dakota,2021-06-30,110680,1559,NA,NA,1.4085652331044451
Ohio,2021-06-30,1111124,20457,NA,NA,1.8277887976499472
Oklahoma,2021-06-30,457575,7384,NA,NA,1.6137245260339834
Oregon,2021-06-30,208446,2770,NA,NA,1.3288813409708031
Pennsylvania,2021-06-30,1216430,27670,NA,NA,2.2746890491027023
Rhode Island,2021-06-30,152589,2728,NA,NA,1.7878090819128507
South Carolina,2021-06-30,596712,9817,NA,NA,1.6451822654815054
South Dakota,2021-06-30,124526,2033,NA,NA,1.6325907842538907
Tennessee,2021-06-30,866841,12564,NA,NA,1.4494007551557901
Texas,2021-06-30,2997318,52308,NA,NA,1.745160173194836
Utah,2021-06-30,414565,2368,NA,NA,0.5712011385428101
Vermont,2021-06-30,24406,256,NA,NA,1.0489223961320986
Virginia,2021-06-30,680065,11412,NA,NA,1.6780748899002298
Washington,2021-06-30,451248,5920,NA,NA,1.311917171932064
West Virginia,2021-06-30,163992,2879,NA,NA,1.7555734426069565
Wisconsin,2021-06-30,677531,8126,NA,NA,1.1993547158727793
Wyoming,2021-06-30,62195,747,NA,NA,1.2010611785513303
Alabama,2020-07-01,38477,950,18866,18229,NA
Alaska,2020-07-01,955,14,526,397,NA
Arizona,2020-07-01,79228,1645,9411,68172,NA
Arkansas,2020-07-01,20777,270,14531,5976,NA
California,2020-07-01,239538,6077,NA,225150,NA
Colorado,2020-07-01,32715,1690,4479,26529,NA
Connecticut,2020-07-01,46514,4322,8053,34139,NA
Delaware,2020-07-01,11474,566,6667,4298,NA
District of Columbia,2020-07-01,10327,551,1270,8506,NA
Florida,2020-07-01,152434,3505,NA,148929,NA
Georgia,2020-07-01,81291,2805,NA,78486,NA
Hawaii,2020-07-01,917,18,722,177,NA
Idaho,2020-07-01,6117,92,4073,1952,NA
Illinois,2020-07-01,143185,6923,NA,136262,NA
Indiana,2020-07-01,45594,2569,34646,8308,NA
Iowa,2020-07-01,29074,716,23212,5146,NA
Kansas,2020-07-01,14370,273,794,13303,NA
Kentucky,2020-07-01,15624,565,3990,11069,NA
Louisiana,2020-07-01,58095,3221,42225,12649,NA
Maine,2020-07-01,3253,105,2646,502,NA
Maryland,2020-07-01,67559,3190,4982,59387,NA
Massachusetts,2020-07-01,108882,8053,NA,100829,NA
Michigan,2020-07-01,70728,6193,51099,13436,NA
Minnesota,2020-07-01,36303,1476,31601,3226,NA
Mississippi,2020-07-01,27247,1073,19388,6786,NA
Missouri,2020-07-01,21403,1015,NA,19996,NA
Montana,2020-07-01,967,22,642,303,NA
Nebraska,2020-07-01,19177,274,13547,5356,NA
Nevada,2020-07-01,18456,507,689,17260,NA
New Hampshire,2020-07-01,5782,371,4435,976,NA
New Jersey,2020-07-01,172633,15035,30213,126419,NA
New Mexico,2020-07-01,12147,497,5296,6354,NA
New York,2020-07-01,393454,31871,70487,290935,NA
North Carolina,2020-07-01,65327,1380,45538,18409,NA
North Dakota,2020-07-01,3576,79,3195,302,NA
Ohio,2020-07-01,51789,2596,NA,48926,NA
Oklahoma,2020-07-01,13757,387,10085,3285,NA
Oregon,2020-07-01,8656,207,2722,5727,NA
Pennsylvania,2020-07-01,91198,6662,67552,16938,NA
Rhode Island,2020-07-01,16813,977,1631,14232,NA
South Carolina,2020-07-01,36399,739,15471,20189,NA
South Dakota,2020-07-01,6764,91,5872,801,NA
Tennessee,2020-07-01,43509,604,27599,15306,NA
Texas,2020-07-01,163737,2593,84818,75787,NA
Utah,2020-07-01,22217,172,12398,9647,NA
Vermont,2020-07-01,1208,56,953,199,NA
Virginia,2020-07-01,62787,1763,8080,52944,NA
Washington,2020-07-01,33439,1303,NA,31492,NA
West Virginia,2020-07-01,2905,93,2272,540,NA
Wisconsin,2020-07-01,28659,784,22587,5288,NA
Wyoming,2020-07-01,1487,20,1097,370,NA
Alabama,2021-07-01,550983,11352,NA,NA,2.060317650453825
Alaska,2021-07-01,71275,377,NA,NA,0.5289372150122764
Arizona,2021-07-01,894875,17936,NA,NA,2.0043022768543093
Arkansas,2021-07-01,349385,5909,NA,NA,1.6912574953131931
California,2021-07-01,3816659,63537,NA,NA,1.6676103366845192
Colorado,2021-07-01,557791,6794,NA,NA,1.2180189354077064
Connecticut,2021-07-01,349352,8278,NA,NA,2.369529872449564
Delaware,2021-07-01,109744,1694,NA,NA,1.5435923604023911
District of Columbia,2021-07-01,49355,1141,NA,NA,2.311822510383953
Florida,2021-07-01,2365464,37772,NA,NA,1.5968114501002764
Georgia,2021-07-01,1134573,21423,NA,NA,1.88819934900619
Hawaii,2021-07-01,37758,517,NA,NA,1.369246252449812
Idaho,2021-07-01,194998,2152,NA,NA,1.1036010625750008
Illinois,2021-07-01,1391739,25660,NA,NA,1.8437365051924248
Indiana,2021-07-01,753927,13850,NA,NA,1.837047883946324
Iowa,2021-07-01,373861,6138,NA,NA,1.641786653328376
Kansas,2021-07-01,319125,5156,NA,NA,1.6156678417547985
Kentucky,2021-07-01,465167,7220,NA,NA,1.5521307401427875
Louisiana,2021-07-01,481467,10738,NA,NA,2.230267079571393
Maine,2021-07-01,69034,858,NA,NA,1.242865834226613
Maryland,2021-07-01,462279,9741,NA,NA,2.1071690472636653
Massachusetts,2021-07-01,709966,17992,NA,NA,2.534205863379373
Michigan,2021-07-01,1000019,20999,NA,NA,2.0998601026580497
Minnesota,2021-07-01,605365,7687,NA,NA,1.2698124272133342
Mississippi,2021-07-01,321764,7412,NA,NA,2.3035516714113453
Missouri,2021-07-01,625796,9726,NA,NA,1.5541805955934522
Montana,2021-07-01,113755,1665,NA,NA,1.4636719265087248
Nebraska,2021-07-01,224488,2261,NA,NA,1.007180784719005
Nevada,2021-07-01,333712,5681,NA,NA,1.7023661120966582
New Hampshire,2021-07-01,99504,1372,NA,NA,1.3788390416465672
New Jersey,2021-07-01,1023395,26457,NA,NA,2.5852188060328607
New Mexico,2021-07-01,205542,4340,NA,NA,2.1114905955960337
New York,2021-07-01,2114986,53470,NA,NA,2.538030984602262
North Carolina,2021-07-01,1013689,13437,NA,NA,1.3255544846594962
North Dakota,2021-07-01,110707,1559,NA,NA,1.4082217023313792
Ohio,2021-07-01,1111324,20464,NA,NA,1.8274598586910749
Oklahoma,2021-07-01,457851,7388,NA,NA,1.6136253934140146
Oregon,2021-07-01,208640,2774,NA,NA,1.3295628834355828
Pennsylvania,2021-07-01,1216579,27678,NA,NA,2.2750680391491223
Rhode Island,2021-07-01,152613,2730,NA,NA,1.7888384344715065
South Carolina,2021-07-01,596840,9819,NA,NA,1.6451645332082299
South Dakota,2021-07-01,124546,2035,NA,NA,1.6339344499221171
Tennessee,2021-07-01,866964,12562,NA,NA,1.4489644322024906
Texas,2021-07-01,3000069,52337,NA,NA,1.7445265425561878
Utah,2021-07-01,415139,2371,NA,NA,0.5711340057185665
Vermont,2021-07-01,24410,256,NA,NA,1.048750512085211
Virginia,2021-07-01,680340,11415,NA,NA,1.6778375518123292
Washington,2021-07-01,451595,5930,NA,NA,1.313123484538137
West Virginia,2021-07-01,164041,2891,NA,NA,1.7623642869770362
